siteId,seqNo,date,time,temp1,temp2,temp3,humidity1,humidity2,humidity3,light
1001, 0, 2022-01-03, 00:01:03, ?, 22.9, 22.6, ?, 95, 95, 0.833
1001, 1, 2022-01-03, 00:02:03, ?, 22.8, 22.5, ?, 95, 95, 0.833
1001, 2, 2022-01-03, 00:03:03, ?, 22.7, 22.4, ?, 95, 95, 0.833
1001, 3, 2022-01-03, 00:04:03, ?, 22.7, 22.4, ?, 95, 95, 0.833
1001, 4, 2022-01-03, 00:05:01, 24.3, 22.7, 22.4, 99.9, 95, 95, 0.833
1001, 5, 2022-01-03, 00:06:03, ?, 22.8, 22.4, ?, 95, 95, 0.833
1001, 6, 2022-01-03, 00:07:03, ?, 22.7, 22.5, ?, 95, 95, 0.833
1001, 7, 2022-01-03, 00:08:01, 24.2, 22.6, 22.3, 99.9, 95, 95, 0.833
1001, 8, 2022-01-03, 00:09:03, ?, 22.6, 22.3, ?, 95, 95, 0.833
1001, 9, 2022-01-03, 00:10:03, ?, 22.7, 22.3, ?, 95, 95, 0.833
1001, 10, 2022-01-03, 00:11:01, 24.2, 22.7, 22.4, 99.9, 95, 95, 0.833
1001, 11, 2022-01-03, 00:12:01, 24.2, 22.7, 22.2, 99.9, 95, 95, 0.833
1001, 12, 2022-01-03, 00:13:03, ?, 22.6, 22.3, ?, 95, 95, 0.833
1001, 13, 2022-01-03, 00:14:01, 24.1, 22.6, 22.3, 99.9, 95, 95, 0.833
1001, 14, 2022-01-03, 00:15:01, 24.2, 22.5, 22.1, 99.9, 95, 95, 0.833
1001, 15, 2022-01-03, 00:16:01, 24.1, 22.4, 22.1, 99.9, 95, 95, 0.833
1001, 16, 2022-01-03, 00:17:03, ?, 22.4, 22.1, ?, 95, 95, 0.833
1001, 17, 2022-01-03, 00:18:01, 24, 22.4, 22.1, 99.9, 95, 95, 0.833
1001, 18, 2022-01-03, 00:19:03, ?, 22.4, 22.1, ?, 95, 95, 0.833
1001, 19, 2022-01-03, 00:20:01, 24.1, 22.4, 22.1, 99.9, 95, 95, 0.833
1001, 20, 2022-01-03, 00:21:03, ?, 22.4, 22.2, ?, 95, 95, 0.833
1001, 21, 2022-01-03, 00:22:03, ?, 22.4, 22.2, ?, 95, 95, 0.833
1001, 22, 2022-01-03, 00:23:03, ?, 22.5, 22.1, ?, 95, 95, 0.833
1001, 23, 2022-01-03, 00:24:03, ?, 22.5, 22.2, ?, 95, 95, 0.833
1001, 24, 2022-01-03, 00:25:01, 24, 22.5, 22.3, 99.9, 95, 95, 0.833
1001, 25, 2022-01-03, 00:26:03, ?, 22.6, 22.3, ?, 95, 95, 0.833
1001, 26, 2022-01-03, 00:27:03, ?, 22.6, 22.4, ?, 95, 95, 0.833
1001, 27, 2022-01-03, 00:28:01, 24.1, 22.7, 22.4, 99.9, 95, 95, 0.833
1001, 28, 2022-01-03, 00:29:01, 24.1, 22.7, 22.3, 99.9, 95, 95, 0.833
1001, 29, 2022-01-03, 00:30:01, 24.1, 22.7, 22.3, 99.9, 95, 95, 0.833
1001, 30, 2022-01-03, 00:31:01, 24.1, 22.6, 22.3, 99.9, 95, 95, 0.833
1001, 31, 2022-01-03, 00:32:01, 24, 22.6, 22.4, 99.9, 95, 95, 0.833
1001, 32, 2022-01-03, 00:33:01, 24.1, 22.6, 22.2, 99.9, 95, 95, 0.833
1001, 33, 2022-01-03, 00:34:01, 24.1, 22.7, 22.2, 99.9, 95, 95, 0.833
1001, 34, 2022-01-03, 00:35:01, 24.1, 22.6, 22.2, 99.9, 95, 95, 0.833
1001, 35, 2022-01-03, 00:36:01, 24, 22.5, 22.3, 99.9, 95, 95, 0.833
1001, 36, 2022-01-03, 00:37:03, ?, 22.4, 22.2, ?, 95, 95, 0.833
1001, 37, 2022-01-03, 00:38:03, ?, 22.7, 22.5, ?, 95, 95, 0.833
1001, 38, 2022-01-03, 00:39:03, ?, 22.6, 22.4, ?, 95, 95, 0.833
1001, 39, 2022-01-03, 00:40:03, ?, 22.8, 22.5, ?, 95, 95, 0.833
1001, 40, 2022-01-03, 00:41:03, ?, 22.8, 22.6, ?, 95, 95, 0.833
1001, 41, 2022-01-03, 00:42:01, 24.1, 22.9, 22.6, 99.9, 95, 95, 0.833
1001, 42, 2022-01-03, 00:43:03, ?, 22.9, 22.7, ?, 95, 95, 0.833
1001, 43, 2022-01-03, 00:44:01, 24.2, 22.9, 22.7, 99.9, 95, 95, 0.625
1001, 44, 2022-01-03, 00:45:03, ?, 23, 22.7, ?, 95, 95, 0.833
1001, 45, 2022-01-03, 00:46:01, 24.3, 23, 22.8, 99.9, 95, 95, 0.833
1001, 46, 2022-01-03, 00:47:03, ?, 23, 22.8, ?, 95, 95, 0.833
1001, 47, 2022-01-03, 00:48:01, 24.3, 23, 22.7, 99.9, 95, 95, 0.833
1001, 48, 2022-01-03, 00:49:02, 24.3, 23.1, 22.8, 99.9, 95, 95, 0.833
1001, 49, 2022-01-03, 00:50:01, 24.4, 23, 22.8, 99.9, 95, 95, 0.833
1001, 50, 2022-01-03, 00:51:01, 24.3, 23, 22.8, 99.9, 95, 95, 0.833
1001, 51, 2022-01-03, 00:52:03, ?, 23, 22.6, ?, 95, 95, 0.833
1001, 52, 2022-01-03, 00:53:03, ?, 23.1, 22.8, ?, 95, 95, 0.833
1001, 53, 2022-01-03, 00:54:03, ?, 23.1, 22.7, ?, 95, 95, 0.833
1001, 54, 2022-01-03, 00:55:03, ?, 23, 22.7, ?, 95, 95, 0.833
1001, 55, 2022-01-03, 00:56:01, 24.3, 23, 22.7, 99.9, 95, 95, 0.833
1001, 56, 2022-01-03, 00:57:01, 24.2, 22.9, 22.6, 99.9, 95, 95, 0.833
1001, 57, 2022-01-03, 00:58:03, ?, 23, 22.7, ?, 95, 95, 0.833
1001, 58, 2022-01-03, 00:59:03, ?, 23, 22.7, ?, 95, 95, 0.833
1001, 59, 2022-01-03, 01:00:03, ?, 23, 22.7, ?, 95, 95, 0.833
1001, 60, 2022-01-03, 01:01:01, 24.3, 23, 22.6, 99.9, 95, 95, 0.833
1001, 61, 2022-01-03, 01:02:01, 24.3, 22.9, 22.6, 99.9, 95, 95, 0.833
1001, 62, 2022-01-03, 01:03:03, ?, 22.8, 22.5, ?, 95, 95, 0.833
1001, 63, 2022-01-03, 01:04:03, ?, 22.8, 22.5, ?, 95, 95, 0.833
1001, 64, 2022-01-03, 01:05:03, ?, 22.7, 22.4, ?, 95, 95, 0.833
1001, 65, 2022-01-03, 01:06:01, 24.2, 22.7, 22.5, 99.9, 95, 95, 0.833
1001, 66, 2022-01-03, 01:07:03, ?, 22.6, 22.2, ?, 95, 95, 0.833
1001, 67, 2022-01-03, 01:08:03, ?, 22.6, 22.2, ?, 95, 95, 0.833
1001, 68, 2022-01-03, 01:09:03, ?, 22.6, 22.3, ?, 95, 95, 0.833
1001, 69, 2022-01-03, 01:10:03, ?, 22.6, 22.2, ?, 95, 95, 0.833
1001, 70, 2022-01-03, 01:11:03, ?, 22.5, 22.3, ?, 95, 95, 0.833
1001, 71, 2022-01-03, 01:12:03, ?, 22.6, 22.3, ?, 95, 95, 0.833
1001, 72, 2022-01-03, 01:13:03, ?, 22.6, 22.3, ?, 95, 95, 0.625
1001, 73, 2022-01-03, 01:14:03, ?, 22.6, 22.3, ?, 95, 95, 0.833
1001, 74, 2022-01-03, 01:15:03, ?, 22.4, 22, ?, 95, 95, 0.833
1001, 75, 2022-01-03, 01:16:03, ?, 22.4, 22.1, ?, 95, 95, 0.833
1001, 76, 2022-01-03, 01:17:01, 23.9, 22.4, 22.1, 99.9, 95, 95, 0.833
1001, 77, 2022-01-03, 01:18:01, 23.9, 22.4, 22.1, 99.9, 95, 95, 0.833
1001, 78, 2022-01-03, 01:19:03, ?, 22.4, 22.1, ?, 95, 95, 0.833
1001, 79, 2022-01-03, 01:20:01, 23.9, 22.3, 22.1, 99.9, 95, 95, 0.833
1001, 80, 2022-01-03, 01:21:03, ?, 22.2, 22, ?, 95, 95, 0.833
1001, 81, 2022-01-03, 01:22:03, ?, 22.2, 21.9, ?, 95, 94, 0.833
1001, 82, 2022-01-03, 01:23:01, 23.7, 22.3, 22, 99.9, 95, 95, 0.833
1001, 83, 2022-01-03, 01:24:03, ?, 22.4, 22, ?, 95, 95, 0.833
1001, 84, 2022-01-03, 01:25:01, 23.7, 22.4, 22.1, 99.9, 95, 95, 0.833
1001, 85, 2022-01-03, 01:26:03, ?, 22.4, 22.2, ?, 95, 95, 0.833
1001, 86, 2022-01-03, 01:27:03, ?, 22.5, 22.2, ?, 95, 95, 0.833
1001, 87, 2022-01-03, 01:28:01, 23.9, 22.4, 22.3, 99.9, 95, 95, 0.833
1001, 88, 2022-01-03, 01:29:03, ?, 22.4, 22.2, ?, 95, 95, 0.833
1001, 89, 2022-01-03, 01:30:03, ?, 22.4, 22.1, ?, 95, 95, 0.833
1001, 90, 2022-01-03, 01:31:03, ?, 22.4, 22.2, ?, 95, 95, 0.833
1001, 91, 2022-01-03, 01:32:03, ?, 22.4, 22.1, ?, 95, 95, 0.833
1001, 92, 2022-01-03, 01:33:03, ?, 22.5, 22.1, ?, 95, 95, 0.833
1001, 93, 2022-01-03, 01:34:03, ?, 22.6, 22.3, ?, 95, 95, 0.833
1001, 94, 2022-01-03, 01:35:03, ?, 22.6, 22.3, ?, 95, 95, 0.833
1001, 95, 2022-01-03, 01:36:03, ?, 22.6, 22.2, ?, 95, 95, 0.833
1001, 96, 2022-01-03, 01:37:03, ?, 22.5, 22.2, ?, 95, 95, 0.833
1001, 97, 2022-01-03, 01:38:03, ?, 22.3, 22, ?, 95, 95, 0.833
1001, 98, 2022-01-03, 01:39:03, ?, 22.1, 21.9, ?, 95, 94, 0.833
1001, 99, 2022-01-03, 01:40:01, 23.5, 22.1, 21.9, 99.9, 95, 94, 0.833
1001, 100, 2022-01-03, 01:41:01, 23.5, 22.2, 21.9, 99.9, 95, 94, 0.833
1001, 101, 2022-01-03, 01:42:03, ?, 22.2, 22, ?, 95, 95, 0.833
1001, 102, 2022-01-03, 01:43:01, 23.5, 22.1, 22, 99.9, 95, 95, 0.833
1001, 103, 2022-01-03, 01:44:03, ?, 22.3, 22, ?, 95, 95, 0.833
1001, 104, 2022-01-03, 01:45:01, 23.5, 22.4, 22, 99.9, 95, 95, 0.833
1001, 105, 2022-01-03, 01:46:03, ?, 22.4, 22, ?, 95, 95, 0.833
1001, 106, 2022-01-03, 01:47:03, ?, 22.4, 22, ?, 95, 95, 0.833
1001, 107, 2022-01-03, 01:48:01, 23.5, 22.3, 22, 99.9, 95, 95, 0.833
1001, 108, 2022-01-03, 01:49:01, 23.5, 22.4, 22.1, 99.9, 95, 95, 0.833
1001, 109, 2022-01-03, 01:50:01, 23.5, 22.4, 22.3, 99.9, 95, 95, 0.833
1001, 110, 2022-01-03, 01:51:01, 23.6, 22.6, 22.4, 99.9, 95, 95, 0.833
1001, 111, 2022-01-03, 01:52:03, ?, 22.6, 22.4, ?, 95, 95, 0.833
1001, 112, 2022-01-03, 01:53:01, 23.6, 22.6, 22.3, 99.9, 95, 95, 0.833
1001, 113, 2022-01-03, 01:54:03, ?, 22.5, 22.2, ?, 95, 95, 0.833
1001, 114, 2022-01-03, 01:55:03, ?, 22.5, 22.1, ?, 95, 95, 0.833
