siteId,seqNo,date,time,temp1,temp2,temp3,humidity1,humidity2,humidity3,light
1001, 0, 2021-12-27, 00:01:03, ?, 20, 20.6, ?, 93, 93, 0.208
1001, 1, 2021-12-27, 00:02:03, ?, 19.9, 20.5, ?, 93, 93, 0.208
1001, 2, 2021-12-27, 00:03:01, 21.5, 19.9, 20.4, 84.6, 93, 93, 0.208
1001, 3, 2021-12-27, 00:04:03, ?, 19.8, 20.3, ?, 93, 93, 0.208
1001, 4, 2021-12-27, 00:05:03, ?, 19.8, 20.3, ?, 93, 93, 0.208
1001, 5, 2021-12-27, 00:06:03, ?, 19.8, 20.4, ?, 93, 93, 0.208
1001, 6, 2021-12-27, 00:07:03, ?, 19.9, 20.4, ?, 93, 93, 0.208
1001, 7, 2021-12-27, 00:08:01, 21.4, 19.9, 20.5, 84.3, 93, 93, 0.208
1001, 8, 2021-12-27, 00:09:01, 21.5, 20, 20.6, 84.8, 93, 93, 0.208
1001, 9, 2021-12-27, 00:10:03, ?, 20, 20.5, ?, 93, 93, 0.208
1001, 10, 2021-12-27, 00:11:03, ?, 20, 20.6, ?, 93, 93, 0.208
1001, 11, 2021-12-27, 00:12:01, 21.3, 20, 20.6, 84.9, 93, 93, 0.208
1001, 12, 2021-12-27, 00:13:01, 21.3, 20, 20.6, 85.1, 93, 93, 0.208
1001, 13, 2021-12-27, 00:14:03, ?, 20, 20.6, ?, 93, 93, 0.208
1001, 14, 2021-12-27, 00:15:01, 21.2, 19.7, 20.4, 85.1, 93, 93, 0.208
1001, 15, 2021-12-27, 00:16:01, 21.1, 19.6, 20.2, 85.2, 93, 93, 0.208
1001, 16, 2021-12-27, 00:17:03, ?, 19.6, 20.3, ?, 93, 93, 0.208
1001, 17, 2021-12-27, 00:18:03, ?, 19.5, 20.2, ?, 93, 93, 0.208
1001, 18, 2021-12-27, 00:19:03, ?, 19.6, 20.1, ?, 93, 93, 0.208
1001, 19, 2021-12-27, 00:20:01, 21.1, 19.4, 20.1, 85, 93, 93, 0.208
1001, 20, 2021-12-27, 00:21:03, ?, 19.6, 20.2, ?, 93, 93, 0.208
1001, 21, 2021-12-27, 00:22:03, ?, 19.6, 20.2, ?, 93, 93, 0.208
1001, 22, 2021-12-27, 00:23:03, ?, 19.6, 20.1, ?, 93, 93, 0.208
1001, 23, 2021-12-27, 00:24:03, ?, 19.6, 20.1, ?, 93, 93, 0.208
1001, 24, 2021-12-27, 00:25:01, 21.1, 19.6, 20.1, 85, 93, 93, 0.208
1001, 25, 2021-12-27, 00:26:01, 21.1, 19.6, 20.2, 84.8, 93, 93, 0.417
1001, 26, 2021-12-27, 00:27:03, ?, 19.6, 20.2, ?, 93, 93, 0.208
1001, 27, 2021-12-27, 00:28:03, ?, 19.6, 20.2, ?, 93, 93, 0.208
1001, 28, 2021-12-27, 00:29:04, ?, 19.6, 20.2, ?, 93, 93, 0.208
1001, 29, 2021-12-27, 00:30:01, 21.1, 19.7, 20.2, 84.2, 93, 93, 0.208
1001, 30, 2021-12-27, 00:31:03, ?, 19.6, 20.1, ?, 93, 93, 0.208
1001, 31, 2021-12-27, 00:32:01, 21.1, 19.6, 20.2, 84.7, 93, 93, 0.208
1001, 32, 2021-12-27, 00:33:01, 21.1, 19.7, 20.2, 84.6, 93, 93, 0.208
1001, 33, 2021-12-27, 00:34:03, ?, 19.6, 20.2, ?, 93, 93, 0.208
1001, 34, 2021-12-27, 00:35:01, 21.1, 19.7, 20.2, 84.8, 93, 93, 0.208
1001, 35, 2021-12-27, 00:36:03, ?, 19.7, 20.2, ?, 93, 93, 0.208
1001, 36, 2021-12-27, 00:37:01, 21.2, 19.6, 20.2, 84.4, 93, 93, 0.208
1001, 37, 2021-12-27, 00:38:03, ?, 19.6, 20.1, ?, 93, 93, 0.208
1001, 38, 2021-12-27, 00:39:03, ?, 19.5, 20, ?, 93, 93, 0.208
1001, 39, 2021-12-27, 00:40:01, 21.1, 19.6, 20, 84.6, 93, 93, 0.208
1001, 40, 2021-12-27, 00:41:01, 21.1, 19.6, 20.1, 84.3, 93, 93, 0.417
1001, 41, 2021-12-27, 00:42:01, 21.1, 19.5, 20.1, 84.1, 93, 93, 0.208
1001, 42, 2021-12-27, 00:43:01, 21, 19.4, 19.9, 84, 93, 93, 0.208
1001, 43, 2021-12-27, 00:44:01, 21, 19.5, 20, 84.6, 93, 93, 0.208
1001, 44, 2021-12-27, 00:45:01, 21, 19.6, 20, 85.1, 93, 93, 0.208
1001, 45, 2021-12-27, 00:46:03, ?, 19.4, 20, ?, 93, 93, 0.208
1001, 46, 2021-12-27, 00:47:03, ?, 19.5, 20, ?, 93, 93, 0.208
1001, 47, 2021-12-27, 00:48:03, ?, 19.5, 19.9, ?, 93, 93, 0.208
1001, 48, 2021-12-27, 00:49:03, ?, 19.5, 20, ?, 93, 93, 0.208
1001, 49, 2021-12-27, 00:50:01, 21.1, 19.6, 20.1, 84.8, 93, 93, 0.208
1001, 50, 2021-12-27, 00:51:01, 21.1, 19.4, 20.1, 85, 93, 93, 0.208
1001, 51, 2021-12-27, 00:52:01, 21, 19.3, 19.8, 85.1, 93, 93, 0.208
1001, 52, 2021-12-27, 00:53:03, ?, 19.3, 19.8, ?, 93, 93, 0.208
1001, 53, 2021-12-27, 00:54:01, 20.9, 19.4, 19.9, 84.4, 93, 93, 0.208
1001, 54, 2021-12-27, 00:55:01, 21, 19.4, 19.9, 84.5, 93, 93, 0.208
1001, 55, 2021-12-27, 00:56:03, ?, 19.4, 20.1, ?, 93, 93, 0.208
1001, 56, 2021-12-27, 00:57:03, ?, 19.5, 20.1, ?, 93, 93, 0.208
1001, 57, 2021-12-27, 00:58:03, ?, 19.5, 20.1, ?, 93, 93, 0.208
1001, 58, 2021-12-27, 00:59:01, 21, 19.6, 20.1, 84.9, 93, 93, 0.208
1001, 59, 2021-12-27, 01:00:03, ?, 19.5, 20, ?, 93, 93, 0.208
1001, 60, 2021-12-27, 01:01:01, 21, 19.5, 19.9, 85.1, 93, 93, 0.208
1001, 61, 2021-12-27, 01:02:03, ?, 19.4, 19.9, ?, 93, 93, 0.208
1001, 62, 2021-12-27, 01:03:01, 21, 19.4, 19.9, 84.6, 93, 93, 0.208
1001, 63, 2021-12-27, 01:04:03, ?, 19.4, 20, ?, 93, 93, 0.208
1001, 64, 2021-12-27, 01:05:03, ?, 19.3, 19.9, ?, 93, 93, 0.208
1001, 65, 2021-12-27, 01:06:03, ?, 19.2, 19.8, ?, 93, 93, 0.208
1001, 66, 2021-12-27, 01:07:03, ?, 19.3, 19.8, ?, 93, 93, 0.208
1001, 67, 2021-12-27, 01:08:01, 20.9, 19.2, 19.8, 85.1, 93, 93, 0.208
1001, 68, 2021-12-27, 01:09:01, 20.7, 19.1, 19.7, 85.5, 93, 93, 0.208
1001, 69, 2021-12-27, 01:10:01, 20.7, 18.9, 19.6, 85.4, 93, 93, 0.208
1001, 70, 2021-12-27, 01:11:01, 20.7, 18.8, 19.5, 85.6, 93, 93, 0.208
1001, 71, 2021-12-27, 01:12:03, ?, 18.9, 19.5, ?, 93, 93, 0.208
1001, 72, 2021-12-27, 01:13:01, 20.6, 18.9, 19.4, 85.9, 93, 93, 0.208
1001, 73, 2021-12-27, 01:14:03, ?, 18.9, 19.5, ?, 93, 93, 0.208
1001, 74, 2021-12-27, 01:15:03, ?, 19, 19.6, ?, 93, 93, 0.208
1001, 75, 2021-12-27, 01:16:03, ?, 19.2, 19.8, ?, 93, 93, 0.208
1001, 76, 2021-12-27, 01:17:03, ?, 19.2, 19.8, ?, 93, 93, 0.208
1001, 77, 2021-12-27, 01:18:03, ?, 19, 19.6, ?, 93, 93, 0.208
1001, 78, 2021-12-27, 01:19:01, 20.6, 19, 19.5, 85.6, 93, 93, 0.208
1001, 79, 2021-12-27, 01:20:01, 20.6, 18.9, 19.5, 85.9, 93, 93, 0.208
1001, 80, 2021-12-27, 01:21:01, 20.6, 19, 19.5, 85.1, 93, 93, 0.208
1001, 81, 2021-12-27, 01:22:03, ?, 19.1, 19.7, ?, 93, 93, 0.208
1001, 82, 2021-12-27, 01:23:01, 20.7, 19.2, 19.8, 85.2, 93, 93, 0.208
1001, 83, 2021-12-27, 01:24:01, 20.7, 19.3, 19.8, 85.1, 93, 93, 0.208
1001, 84, 2021-12-27, 01:25:01, 20.8, 19.3, 19.9, 84.7, 93, 93, 0.208
1001, 85, 2021-12-27, 01:26:03, ?, 19.3, 19.8, ?, 93, 93, 0.208
1001, 86, 2021-12-27, 01:27:03, ?, 19.2, 19.8, ?, 93, 93, 0.208
1001, 87, 2021-12-27, 01:28:01, 20.7, 19.1, 19.7, 85.8, 93, 93, 0.208
1001, 88, 2021-12-27, 01:29:01, 20.7, 19.1, 19.6, 85.8, 93, 93, 0.208
1001, 89, 2021-12-27, 01:30:03, ?, 19, 19.5, ?, 93, 93, 0.208
1001, 90, 2021-12-27, 01:31:03, ?, 19, 19.5, ?, 93, 93, 0.208
1001, 91, 2021-12-27, 01:32:05, 20.6, 19, ?, 85.3, 93, ?, 0.208
1001, 92, 2021-12-27, 01:33:03, ?, 18.9, 19.5, ?, 93, 93, 0.208
1001, 93, 2021-12-27, 01:34:03, ?, 18.9, 19.5, ?, 93, 93, 0.208
1001, 94, 2021-12-27, 01:35:03, ?, 18.8, 19.5, ?, 93, 93, 0.208
1001, 95, 2021-12-27, 01:36:03, ?, 18.9, 19.5, ?, 93, 93, 0.208
1001, 96, 2021-12-27, 01:37:03, ?, 18.8, 19.4, ?, 93, 93, 0.208
1001, 97, 2021-12-27, 01:38:01, 20.4, 18.7, 19.3, 86.4, 93, 93, 0.208
1001, 98, 2021-12-27, 01:39:01, 20.4, 18.7, 19.3, 86.2, 93, 93, 0.208
1001, 99, 2021-12-27, 01:40:01, 20.4, 18.8, 19.3, 85.9, 93, 93, 0.208
1001, 100, 2021-12-27, 01:41:01, 20.4, 18.8, 19.3, 85.8, 93, 93, 0.208
1001, 101, 2021-12-27, 01:42:03, ?, 18.7, 19.3, ?, 93, 93, 0.417
1001, 102, 2021-12-27, 01:43:01, 20.5, 18.8, 19.3, 85.8, 93, 93, 0.208
1001, 103, 2021-12-27, 01:44:01, 20.5, 18.9, 19.4, 85.7, 93, 93, 0.208
1001, 104, 2021-12-27, 01:45:03, ?, 18.9, 19.4, ?, 93, 93, 0.208
1001, 105, 2021-12-27, 01:46:01, 20.5, 18.9, 19.4, 85.7, 93, 93, 0.208
1001, 106, 2021-12-27, 01:47:03, ?, 18.9, 19.4, ?, 93, 93, 0.208
1001, 107, 2021-12-27, 01:48:01, 20.5, 18.8, 19.4, 85.4, 93, 93, 0.208
1001, 108, 2021-12-27, 01:49:01, 20.4, 18.8, 19.3, 86, 93, 93, 0.208
1001, 109, 2021-12-27, 01:50:03, ?, 18.7, 19.3, ?, 93, 93, 0.208
1001, 110, 2021-12-27, 01:51:01, 20.3, 18.7, 19.2, 85.8, 93, 93, 0.208
1001, 111, 2021-12-27, 01:52:01, 20.2, 18.6, 19.2, 85.8, 93, 93, 0.208
1001, 112, 2021-12-27, 01:53:01, 20.2, 18.7, 19.2, 85.6, 93, 93, 0.208
1001, 113, 2021-12-27, 01:54:01, 20.2, 18.7, 19.2, 85.9, 93, 93, 0.417
1001, 114, 2021-12-27, 01:55:01, 20.3, 18.7, 19.3, 85.6, 93, 93, 0.208
1001, 115, 2021-12-27, 01:56:03, ?, 18.7, 19.2, ?, 93, 93, 0.208
1001, 116, 2021-12-27, 01:57:01, 20.2, 18.6, 19.1, 85.9, 93, 93, 0.208
1001, 117, 2021-12-27, 01:58:03, ?, 18.5, 19, ?, 93, 93, 0.208
1001, 118, 2021-12-27, 01:59:01, 20.1, 18.5, 19, 86, 93, 93, 0.208
1001, 119, 2021-12-27, 02:00:01, 20.1, 18.5, 19, 86.1, 93, 93, 0.208
1001, 120, 2021-12-27, 02:01:01, 20.1, 18.4, 18.9, 86, 93, 93, 0.208
1001, 121, 2021-12-27, 02:02:03, ?, 18.4, 18.9, ?, 93, 93, 0.208
1001, 122, 2021-12-27, 02:03:01, 20.1, 18.4, 18.8, 85.6, 93, 93, 0.208
1001, 123, 2021-12-27, 02:04:01, 20, 18.3, 18.8, 85.7, 93, 93, 0.208
1001, 124, 2021-12-27, 02:05:03, ?, 18.3, 18.9, ?, 93, 93, 0.208
1001, 125, 2021-12-27, 02:06:01, 20, 18.3, 18.8, 85.9, 93, 93, 0.208
1001, 126, 2021-12-27, 02:07:03, ?, 18.3, 18.8, ?, 93, 93, 0.208
1001, 127, 2021-12-27, 02:08:01, 20, 18.3, 18.7, 86.1, 93, 93, 0.208
1001, 128, 2021-12-27, 02:09:03, ?, 18.1, 18.6, ?, 93, 93, 0.208
1001, 129, 2021-12-27, 02:10:01, 19.8, 18.1, 18.6, 86.6, 93, 93, 0.208
1001, 130, 2021-12-27, 02:11:01, 19.9, 18.1, 18.7, 86.7, 93, 93, 0.417
