siteId,seqNo,date,time,temp1,temp2,temp3,humidity1,humidity2,humidity3,light
1000, 0, 2021-12-28, 00:01:03, ?, 21.2, 21.1, ?, 94, 94, 0.625
1000, 1, 2021-12-28, 00:02:03, ?, 21.2, 21.2, ?, 94, 94, 0.625
1000, 2, 2021-12-28, 00:03:01, 20.9, 21.3, 21.3, 99.9, 94, 94, 0.625
1000, 3, 2021-12-28, 00:04:01, 21.1, 21.7, 21.8, 99.9, 94, 94, 0.625
1000, 4, 2021-12-28, 00:05:03, ?, 21.9, 21.9, ?, 94, 94, 0.625
1000, 5, 2021-12-28, 00:06:03, ?, 21.9, 22.1, ?, 94, 95, 0.833
1000, 6, 2021-12-28, 00:07:03, ?, 22, 22.2, ?, 95, 95, 0.625
1000, 7, 2021-12-28, 00:08:03, ?, 22.2, 22.3, ?, 95, 95, 0.625
1000, 8, 2021-12-28, 00:09:03, ?, 22.3, 22.4, ?, 95, 95, 0.625
1000, 9, 2021-12-28, 00:10:03, ?, 22.2, 22.3, ?, 95, 95, 0.625
1000, 10, 2021-12-28, 00:11:03, ?, 22.2, 22.4, ?, 95, 95, 0.625
1000, 11, 2021-12-28, 00:12:03, ?, 22.1, 22.2, ?, 95, 95, 0.625
1000, 12, 2021-12-28, 00:13:01, 21.5, 22.2, 22.3, 99.9, 95, 95, 0.625
1000, 13, 2021-12-28, 00:14:03, ?, 22.3, 22.5, ?, 95, 95, 0.833
1000, 14, 2021-12-28, 00:15:03, ?, 22.4, 22.5, ?, 95, 95, 0.625
1000, 15, 2021-12-28, 00:16:01, 21.7, 22.5, 22.8, 99.9, 95, 95, 0.625
1000, 16, 2021-12-28, 00:17:03, ?, 22.6, 22.7, ?, 95, 95, 0.833
1000, 17, 2021-12-28, 00:18:01, 21.8, 22.5, 22.6, 99.9, 95, 95, 0.625
1000, 18, 2021-12-28, 00:19:03, ?, 22.5, 22.5, ?, 95, 95, 0.625
1000, 19, 2021-12-28, 00:20:03, ?, 22.6, 22.7, ?, 95, 95, 0.625
1000, 20, 2021-12-28, 00:21:01, 21.9, 22.6, 22.7, 99.9, 95, 95, 0.625
1000, 21, 2021-12-28, 00:22:03, ?, 22.5, 22.7, ?, 95, 95, 0.625
1000, 22, 2021-12-28, 00:23:03, ?, 22.6, 22.5, ?, 95, 95, 0.625
1000, 23, 2021-12-28, 00:24:01, 21.7, 22.5, 22.6, 99.9, 95, 95, 0.625
1000, 24, 2021-12-28, 00:25:04, ?, 22.5, 22.4, ?, 95, 95, 0.625
1000, 25, 2021-12-28, 00:26:03, ?, 22.5, 22.4, ?, 95, 95, 0.625
1000, 26, 2021-12-28, 00:27:03, ?, 22.5, 22.5, ?, 95, 95, 0.833
1000, 27, 2021-12-28, 00:28:03, ?, 22.6, 22.5, ?, 95, 95, 0.625
1000, 28, 2021-12-28, 00:29:03, ?, 22.6, 22.5, ?, 95, 95, 0.625
1000, 29, 2021-12-28, 00:30:03, ?, 22.5, 22.5, ?, 95, 95, 0.625
1000, 30, 2021-12-28, 00:31:01, 21.7, 22.5, 22.4, 99.9, 95, 95, 0.625
1000, 31, 2021-12-28, 00:32:03, ?, 22.3, 22.2, ?, 95, 95, 0.833
1000, 32, 2021-12-28, 00:33:03, ?, 22.2, 22.2, ?, 95, 95, 0.625
1000, 33, 2021-12-28, 00:34:03, ?, 22.2, 22.1, ?, 95, 95, 0.625
1000, 34, 2021-12-28, 00:35:03, ?, 22, 21.9, ?, 95, 94, 0.625
1000, 35, 2021-12-28, 00:36:01, 21.4, 21.8, 21.7, 99.9, 94, 94, 0.833
