siteId,seqNo,date,time,temp1,temp2,temp3,humidity1,humidity2,humidity3,light
1004, 0, 2021-12-25, 00:01:01, 16.2, 17.2, 16.4, 99.9, 5, 92, 1.875
1004, 1, 2021-12-25, 00:02:03, ?, 17.4, 16.5, ?, 5, 92, 1.875
1004, 2, 2021-12-25, 00:03:03, ?, 17.4, 16.6, ?, 5, 92, 1.875
1004, 3, 2021-12-25, 00:04:01, 16.2, 17.4, 16.6, 99.9, 5, 92, 1.875
1004, 4, 2021-12-25, 00:05:01, 16.3, 17.5, 16.6, 99.9, 5, 92, 1.875
1004, 5, 2021-12-25, 00:06:03, ?, 17.3, 16.5, ?, 5, 92, 1.875
1004, 6, 2021-12-25, 00:07:01, 16.1, 17.2, 16.2, 99.9, 5, 92, 1.667
1004, 7, 2021-12-25, 00:08:01, 15.9, 17.1, 16.1, 99.9, 5, 92, 1.667
1004, 8, 2021-12-25, 00:09:03, ?, 16.9, 16.2, ?, 5, 92, 1.667
1004, 9, 2021-12-25, 00:10:03, ?, 17.1, 16.4, ?, 5, 92, 1.875
1004, 10, 2021-12-25, 00:11:01, 15.9, 17, 16.2, 99.9, 5, 92, 1.875
1004, 11, 2021-12-25, 00:12:01, 15.8, 17.2, 16.2, 99.9, 5, 92, 1.875
1004, 12, 2021-12-25, 00:13:01, 15.9, 17.1, 16.5, 99.9, 5, 92, 1.667
1004, 13, 2021-12-25, 00:14:08, 16.1, 17.2, 16.4, 99.9, 5, 92, 1.667
1004, 14, 2021-12-25, 00:15:03, ?, 17.2, 16.2, ?, 5, 92, 1.667
1004, 15, 2021-12-25, 00:16:03, ?, 17.1, 16.2, ?, 5, 92, 1.667
1004, 16, 2021-12-25, 00:17:01, 15.8, 17.1, 16.3, 99.9, 5, 92, 1.667
1004, 17, 2021-12-25, 00:18:03, ?, 17.1, 16.4, ?, 5, 92, 1.667
1004, 18, 2021-12-25, 00:19:01, 15.8, 17.1, 16.3, 99.9, 5, 92, 1.667
1004, 19, 2021-12-25, 00:20:01, 15.9, 17.2, 16.4, 99.9, 5, 92, 1.667
1004, 20, 2021-12-25, 00:21:03, ?, 17.1, 16.5, ?, 5, 92, 1.875
1004, 21, 2021-12-25, 00:22:03, ?, 17.1, 16.4, ?, 5, 92, 1.875
1004, 22, 2021-12-25, 00:23:03, ?, 17, 16.2, ?, 5, 92, 1.875
1004, 23, 2021-12-25, 00:24:03, ?, 17.3, 16.5, ?, 5, 92, 1.667
1004, 24, 2021-12-25, 00:25:01, 16.2, 17.3, 16.4, 99.9, 5, 92, 1.667
