siteId,seqNo,date,time,temp1,temp2,temp3,humidity1,humidity2,humidity3,light
1001, 0, 2021-12-25, 00:01:03, ?, 18.3, 17.5, ?, 93, 92, 0.833
1001, 1, 2021-12-25, 00:02:01, 20.3, 18.4, 17.6, 99.9, 93, 92, 0.833
1001, 2, 2021-12-25, 00:03:01, 20.3, 18.4, 17.6, 99.9, 93, 92, 0.833
1001, 3, 2021-12-25, 00:04:01, 20.3, 18.3, 17.5, 99.9, 93, 92, 0.833
1001, 4, 2021-12-25, 00:05:01, 20.3, 18.3, 17.7, 99.9, 93, 92, 0.833
1001, 5, 2021-12-25, 00:06:03, ?, 18.4, 17.7, ?, 93, 92, 0.833
1001, 6, 2021-12-25, 00:07:04, ?, 18.5, 17.7, ?, 93, 92, 0.833
1001, 7, 2021-12-25, 00:08:03, ?, 18.5, 17.8, ?, 93, 92, 0.833
1001, 8, 2021-12-25, 00:09:01, 20.4, 18.6, 17.8, 99.9, 93, 92, 0.833
1001, 9, 2021-12-25, 00:10:03, ?, 18.5, 17.8, ?, 93, 92, 0.833
1001, 10, 2021-12-25, 00:11:03, ?, 18.5, 17.9, ?, 93, 92, 0.833
1001, 11, 2021-12-25, 00:12:03, ?, 18.6, 17.9, ?, 93, 92, 0.833
1001, 12, 2021-12-25, 00:13:03, ?, 18.5, 17.8, ?, 93, 92, 0.833
1001, 13, 2021-12-25, 00:14:03, ?, 18.6, 17.8, ?, 93, 92, 0.833
1001, 14, 2021-12-25, 00:15:03, ?, 18.5, 17.8, ?, 93, 92, 0.833
1001, 15, 2021-12-25, 00:16:03, ?, 18.6, 17.7, ?, 93, 92, 0.833
1001, 16, 2021-12-25, 00:17:03, ?, 18.5, 17.7, ?, 93, 92, 0.833
1001, 17, 2021-12-25, 00:18:01, 20.4, 18.5, 17.7, 99.9, 93, 92, 0.833
1001, 18, 2021-12-25, 00:19:03, ?, 18.4, 17.7, ?, 93, 92, 0.833
1001, 19, 2021-12-25, 00:20:03, ?, 18.5, 17.7, ?, 93, 92, 0.833
1001, 20, 2021-12-25, 00:21:03, ?, 18.6, 17.8, ?, 93, 92, 0.833
1001, 21, 2021-12-25, 00:22:01, 20.3, 18.5, 17.7, 99.9, 93, 92, 0.833
1001, 22, 2021-12-25, 00:23:01, 20.4, 18.6, 17.7, 99.9, 93, 92, 0.833
1001, 23, 2021-12-25, 00:24:04, ?, 18.5, 17.7, ?, 93, 92, 0.833
1001, 24, 2021-12-25, 00:25:03, ?, 18.5, 17.6, ?, 93, 92, 0.833
1001, 25, 2021-12-25, 00:26:03, ?, 18.4, 17.6, ?, 93, 92, 0.833
1001, 26, 2021-12-25, 00:27:03, ?, 18.5, 17.7, ?, 93, 92, 0.833
1001, 27, 2021-12-25, 00:28:01, 20.4, 18.6, 17.7, 99.9, 93, 92, 0.833
1001, 28, 2021-12-25, 00:29:03, ?, 18.5, 17.8, ?, 93, 92, 0.833
1001, 29, 2021-12-25, 00:30:03, ?, 18.6, 17.8, ?, 93, 92, 0.833
1001, 30, 2021-12-25, 00:31:01, 20.4, 18.6, 17.8, 99.9, 93, 92, 0.833
1001, 31, 2021-12-25, 00:32:04, ?, 18.6, 17.8, ?, 93, 92, 0.833
1001, 32, 2021-12-25, 00:33:03, ?, 18.6, 17.7, ?, 93, 92, 0.833
1001, 33, 2021-12-25, 00:34:01, 20.4, 18.6, 17.8, 99.9, 93, 92, 0.833
1001, 34, 2021-12-25, 00:35:01, 20.3, 18.6, 17.8, 99.9, 93, 92, 0.833
1001, 35, 2021-12-25, 00:36:03, ?, 18.5, 17.7, ?, 93, 92, 0.625
1001, 36, 2021-12-25, 00:37:01, 20.3, 18.4, 17.7, 99.9, 93, 92, 0.833
1001, 37, 2021-12-25, 00:38:03, ?, 18.3, 17.7, ?, 93, 92, 0.833
